timestamp;buyer;seller;symbol;currency;price;quantity
18200;;;SQUID_INK;SEASHELLS;1965;1
18500;;;KELP;SEASHELLS;2030;1
18500;;;SQUID_INK;SEASHELLS;1967;1
18600;;;SQUID_INK;SEASHELLS;1966;9
18900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
19300;;;RAINFOREST_RESIN;SEASHELLS;9998;2
19300;;;RAINFOREST_RESIN;SEASHELLS;9998;6
19500;;;KELP;SEASHELLS;2030;14
19500;;;SQUID_INK;SEASHELLS;1967;14
19600;;;KELP;SEASHELLS;2033;11
19600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
19600;;;SQUID_INK;SEASHELLS;1970;11
19900;;;RAINFOREST_RESIN;SEASHELLS;9996;1
20000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
20200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
20400;;;KELP;SEASHELLS;2030;3
20400;;;SQUID_INK;SEASHELLS;1970;3
20500;;;KELP;SEASHELLS;2032;2
20500;;;KELP;SEASHELLS;2030;8
20500;;;SQUID_INK;SEASHELLS;1971;2
20500;;;SQUID_INK;SEASHELLS;1969;8
20600;;;KELP;SEASHELLS;2033;2
20600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
20600;;;SQUID_INK;SEASHELLS;1973;2
20700;;;KELP;SEASHELLS;2032;2
20700;;;SQUID_INK;SEASHELLS;1972;2
20900;;;KELP;SEASHELLS;2030;1
20900;;;SQUID_INK;SEASHELLS;1972;1
21100;;;KELP;SEASHELLS;2031;2
21200;;;KELP;SEASHELLS;2032;1
21200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
21200;;;SQUID_INK;SEASHELLS;1974;1
21500;;;SQUID_INK;SEASHELLS;1975;7
22100;;;KELP;SEASHELLS;2033;1
22100;;;SQUID_INK;SEASHELLS;1978;1
22200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22500;;;KELP;SEASHELLS;2033;1
22500;;;SQUID_INK;SEASHELLS;1980;1
22800;;;KELP;SEASHELLS;2031;2
22800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22800;;;SQUID_INK;SEASHELLS;1978;2
22900;;;KELP;SEASHELLS;2031;1
22900;;;SQUID_INK;SEASHELLS;1978;1
23000;;;KELP;SEASHELLS;2033;1
23000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
23200;;;KELP;SEASHELLS;2031;1
23200;;;SQUID_INK;SEASHELLS;1978;1
23400;;;KELP;SEASHELLS;2031;1
23400;;;KELP;SEASHELLS;2031;14
23400;;;SQUID_INK;SEASHELLS;1980;15
23600;;;KELP;SEASHELLS;2031;1
23600;;;SQUID_INK;SEASHELLS;1981;1
24300;;;KELP;SEASHELLS;2030;1
24300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
24300;;;SQUID_INK;SEASHELLS;1984;1
24500;;;KELP;SEASHELLS;2030;9
24500;;;SQUID_INK;SEASHELLS;1984;2
25100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
25900;;;KELP;SEASHELLS;2034;2
25900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
25900;;;SQUID_INK;SEASHELLS;1982;2
26000;;;KELP;SEASHELLS;2033;1
26000;;;SQUID_INK;SEASHELLS;1978;1
26200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
26300;;;KELP;SEASHELLS;2031;1
26300;;;RAINFOREST_RESIN;SEASHELLS;10002;4
26300;;;SQUID_INK;SEASHELLS;1978;1
26600;;;RAINFOREST_RESIN;SEASHELLS;9998;4
26700;;;KELP;SEASHELLS;2033;1
26700;;;SQUID_INK;SEASHELLS;1977;1
26800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
27100;;;KELP;SEASHELLS;2033;1
27100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
27200;;;KELP;SEASHELLS;2033;1
27200;;;SQUID_INK;SEASHELLS;1970;1
27300;;;KELP;SEASHELLS;2031;1
27300;;;SQUID_INK;SEASHELLS;1968;1
27400;;;RAINFOREST_RESIN;SEASHELLS;9998;6
27400;;;RAINFOREST_RESIN;SEASHELLS;9998;3
27800;;;RAINFOREST_RESIN;SEASHELLS;9998;3
28100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
28100;;;RAINFOREST_RESIN;SEASHELLS;10004;2
28500;;;KELP;SEASHELLS;2031;1
28500;;;SQUID_INK;SEASHELLS;1971;1
28600;;;KELP;SEASHELLS;2031;1
28600;;;KELP;SEASHELLS;2032;5
28600;;;SQUID_INK;SEASHELLS;1971;1
28600;;;SQUID_INK;SEASHELLS;1972;5
28700;;;KELP;SEASHELLS;2031;1
28700;;;SQUID_INK;SEASHELLS;1971;1
29000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29300;;;KELP;SEASHELLS;2033;1
29300;;;SQUID_INK;SEASHELLS;1974;1
29400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29500;;;KELP;SEASHELLS;2030;1
29500;;;SQUID_INK;SEASHELLS;1970;1
29600;;;KELP;SEASHELLS;2031;4
29600;;;SQUID_INK;SEASHELLS;1971;4
29800;;;RAINFOREST_RESIN;SEASHELLS;10005;5
29900;;;KELP;SEASHELLS;2034;15
29900;;;SQUID_INK;SEASHELLS;1972;15
30200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
30400;;;KELP;SEASHELLS;2032;3
30400;;;SQUID_INK;SEASHELLS;1968;3
30600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;KELP;SEASHELLS;2033;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;SQUID_INK;SEASHELLS;1966;1
31100;;;KELP;SEASHELLS;2032;1
31100;;;KELP;SEASHELLS;2030;9
31100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31100;;;SQUID_INK;SEASHELLS;1963;1
31100;;;SQUID_INK;SEASHELLS;1962;9
31200;;;KELP;SEASHELLS;2030;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002;6
31200;;;SQUID_INK;SEASHELLS;1963;1
31400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
31600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
31600;;;RAINFOREST_RESIN;SEASHELLS;9998;3
31700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31700;;;RAINFOREST_RESIN;SEASHELLS;9995;3
32100;;;KELP;SEASHELLS;2030;2
32100;;;RAINFOREST_RESIN;SEASHELLS;9998;2
32100;;;SQUID_INK;SEASHELLS;1962;2
32500;;;KELP;SEASHELLS;2033;9
32500;;;RAINFOREST_RESIN;SEASHELLS;10002;1
32500;;;SQUID_INK;SEASHELLS;1962;9
33200;;;KELP;SEASHELLS;2032;1
33200;;;SQUID_INK;SEASHELLS;1957;1
33600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
33900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
33900;;;RAINFOREST_RESIN;SEASHELLS;10004;11
34000;;;KELP;SEASHELLS;2032;1
34000;;;SQUID_INK;SEASHELLS;1959;1
34200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
34300;;;KELP;SEASHELLS;2030;1
34300;;;SQUID_INK;SEASHELLS;1957;1
34600;;;KELP;SEASHELLS;2033;14
34600;;;SQUID_INK;SEASHELLS;1960;14
34800;;;KELP;SEASHELLS;2030;10
34800;;;SQUID_INK;SEASHELLS;1959;10
35400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
35700;;;KELP;SEASHELLS;2033;2
35700;;;SQUID_INK;SEASHELLS;1960;11
36000;;;KELP;SEASHELLS;2031;2
36000;;;SQUID_INK;SEASHELLS;1958;2
36500;;;KELP;SEASHELLS;2029;1
36500;;;SQUID_INK;SEASHELLS;1958;1
36600;;;SQUID_INK;SEASHELLS;1959;2
36700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
36700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
37100;;;KELP;SEASHELLS;2033;9
37100;;;SQUID_INK;SEASHELLS;1964;9
37300;;;RAINFOREST_RESIN;SEASHELLS;9996;1
37600;;;KELP;SEASHELLS;2032;1
37600;;;KELP;SEASHELLS;2029;9
37600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
37600;;;RAINFOREST_RESIN;SEASHELLS;10004;9
37600;;;SQUID_INK;SEASHELLS;1959;1
37600;;;SQUID_INK;SEASHELLS;1957;9
37800;;;KELP;SEASHELLS;2033;2
37800;;;RAINFOREST_RESIN;SEASHELLS;10004;2
37800;;;SQUID_INK;SEASHELLS;1960;2
38400;;;KELP;SEASHELLS;2030;4
38400;;;SQUID_INK;SEASHELLS;1957;4
38700;;;KELP;SEASHELLS;2030;1
38700;;;RAINFOREST_RESIN;SEASHELLS;10004;2
38700;;;SQUID_INK;SEASHELLS;1955;1
39100;;;KELP;SEASHELLS;2033;1
39100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
39100;;;SQUID_INK;SEASHELLS;1961;1
39200;;;KELP;SEASHELLS;2030;2
39200;;;KELP;SEASHELLS;2031;4
39200;;;RAINFOREST_RESIN;SEASHELLS;9995;2
39200;;;SQUID_INK;SEASHELLS;1958;2
39700;;;KELP;SEASHELLS;2029;1
39700;;;SQUID_INK;SEASHELLS;1958;1
40000;;;KELP;SEASHELLS;2029;1
40000;;;KELP;SEASHELLS;2029;13
40000;;;SQUID_INK;SEASHELLS;1956;14
40200;;;KELP;SEASHELLS;2032;6
40200;;;SQUID_INK;SEASHELLS;1956;6
40500;;;KELP;SEASHELLS;2032;13
40500;;;SQUID_INK;SEASHELLS;1952;13
40600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
40700;;;KELP;SEASHELLS;2031;1
41400;;;KELP;SEASHELLS;2030;5
41400;;;SQUID_INK;SEASHELLS;1938;5
41800;;;KELP;SEASHELLS;2029;1
41800;;;SQUID_INK;SEASHELLS;1944;1
42000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
42400;;;KELP;SEASHELLS;2028;1
42400;;;RAINFOREST_RESIN;SEASHELLS;9996;1
42400;;;SQUID_INK;SEASHELLS;1947;1
42800;;;KELP;SEASHELLS;2029;2
42800;;;SQUID_INK;SEASHELLS;1949;2
43200;;;RAINFOREST_RESIN;SEASHELLS;9996;2
43600;;;RAINFOREST_RESIN;SEASHELLS;10002;2
43800;;;KELP;SEASHELLS;2031;5
43800;;;SQUID_INK;SEASHELLS;1949;5
43900;;;KELP;SEASHELLS;2028;1
43900;;;KELP;SEASHELLS;2031;2
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;4
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;2
43900;;;SQUID_INK;SEASHELLS;1946;1
43900;;;SQUID_INK;SEASHELLS;1949;2
44300;;;RAINFOREST_RESIN;SEASHELLS;9998;2
44700;;;KELP;SEASHELLS;2030;1
44700;;;SQUID_INK;SEASHELLS;1949;1
45000;;;KELP;SEASHELLS;2029;1
45000;;;SQUID_INK;SEASHELLS;1948;1
45200;;;KELP;SEASHELLS;2029;1
45200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
45200;;;SQUID_INK;SEASHELLS;1947;1
45300;;;KELP;SEASHELLS;2029;1
45300;;;SQUID_INK;SEASHELLS;1947;1
45500;;;KELP;SEASHELLS;2029;3
45500;;;RAINFOREST_RESIN;SEASHELLS;9998;3
45500;;;SQUID_INK;SEASHELLS;1947;3
45900;;;KELP;SEASHELLS;2029;1
45900;;;SQUID_INK;SEASHELLS;1945;1
46000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
46400;;;SQUID_INK;SEASHELLS;1948;1
46500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
46600;;;KELP;SEASHELLS;2032;1
46600;;;SQUID_INK;SEASHELLS;1949;1
46900;;;KELP;SEASHELLS;2030;1
46900;;;KELP;SEASHELLS;2030;9
46900;;;SQUID_INK;SEASHELLS;1948;10
47200;;;KELP;SEASHELLS;2032;1
47200;;;SQUID_INK;SEASHELLS;1949;1
47400;;;KELP;SEASHELLS;2032;2
47400;;;KELP;SEASHELLS;2032;5
47400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
47400;;;SQUID_INK;SEASHELLS;1948;2
47700;;;KELP;SEASHELLS;2029;10
47700;;;SQUID_INK;SEASHELLS;1947;10
48000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
48200;;;KELP;SEASHELLS;2029;1
48200;;;SQUID_INK;SEASHELLS;1949;1
48300;;;KELP;SEASHELLS;2030;1
48300;;;KELP;SEASHELLS;2030;4
48300;;;SQUID_INK;SEASHELLS;1949;1
48300;;;SQUID_INK;SEASHELLS;1949;4
48900;;;KELP;SEASHELLS;2029;1
48900;;;SQUID_INK;SEASHELLS;1952;1
49000;;;RAINFOREST_RESIN;SEASHELLS;10004;1
49000;;;RAINFOREST_RESIN;SEASHELLS;10004;1
49800;;;KELP;SEASHELLS;2029;1
49800;;;KELP;SEASHELLS;2033;1
49800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
49800;;;SQUID_INK;SEASHELLS;1952;1
49800;;;SQUID_INK;SEASHELLS;1955;1
50100;;;RAINFOREST_RESIN;SEASHELLS;10002;4
50400;;;KELP;SEASHELLS;2029;2
50400;;;KELP;SEASHELLS;2029;1
50400;;;SQUID_INK;SEASHELLS;1954;2
50400;;;SQUID_INK;SEASHELLS;1954;1
50600;;;KELP;SEASHELLS;2031;1
50600;;;KELP;SEASHELLS;2030;4
50600;;;SQUID_INK;SEASHELLS;1954;1
50600;;;SQUID_INK;SEASHELLS;1953;4
50900;;;KELP;SEASHELLS;2029;1
50900;;;KELP;SEASHELLS;2030;5
50900;;;SQUID_INK;SEASHELLS;1951;1
51400;;;KELP;SEASHELLS;2031;5
51400;;;SQUID_INK;SEASHELLS;1951;5
51500;;;KELP;SEASHELLS;2032;4
51500;;;KELP;SEASHELLS;2029;2
51500;;;RAINFOREST_RESIN;SEASHELLS;9995;2
51500;;;SQUID_INK;SEASHELLS;1951;4
51500;;;SQUID_INK;SEASHELLS;1948;2
51600;;;KELP;SEASHELLS;2031;1
51600;;;SQUID_INK;SEASHELLS;1951;1
52000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
52200;;;KELP;SEASHELLS;2029;1
52200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
52200;;;SQUID_INK;SEASHELLS;1948;1
52400;;;KELP;SEASHELLS;2030;4
52400;;;RAINFOREST_RESIN;SEASHELLS;10002;4
52400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
52400;;;SQUID_INK;SEASHELLS;1951;1
52400;;;SQUID_INK;SEASHELLS;1951;3
52600;;;KELP;SEASHELLS;2030;2
52600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
52700;;;KELP;SEASHELLS;2032;1
52700;;;SQUID_INK;SEASHELLS;1950;1
52800;;;KELP;SEASHELLS;2032;1
53100;;;RAINFOREST_RESIN;SEASHELLS;9998;5
53300;;;KELP;SEASHELLS;2029;8
53300;;;SQUID_INK;SEASHELLS;1950;8
54000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
54100;;;KELP;SEASHELLS;2032;2
54100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54100;;;SQUID_INK;SEASHELLS;1953;1
54100;;;SQUID_INK;SEASHELLS;1953;1
54200;;;KELP;SEASHELLS;2028;1
54200;;;SQUID_INK;SEASHELLS;1951;1
54300;;;KELP;SEASHELLS;2028;2
54300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
54300;;;SQUID_INK;SEASHELLS;1952;2
54600;;;RAINFOREST_RESIN;SEASHELLS;10002;2
54700;;;KELP;SEASHELLS;2032;2
54700;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54700;;;RAINFOREST_RESIN;SEASHELLS;10005;2
54700;;;RAINFOREST_RESIN;SEASHELLS;10004;4
54700;;;SQUID_INK;SEASHELLS;1952;2
54900;;;KELP;SEASHELLS;2031;1
54900;;;SQUID_INK;SEASHELLS;1950;1
55200;;;KELP;SEASHELLS;2029;1
55200;;;SQUID_INK;SEASHELLS;1949;1
55300;;;KELP;SEASHELLS;2031;1
55300;;;RAINFOREST_RESIN;SEASHELLS;10002;5
55300;;;RAINFOREST_RESIN;SEASHELLS;10002;3
55300;;;SQUID_INK;SEASHELLS;1950;1
55400;;;RAINFOREST_RESIN;SEASHELLS;9998;6
55900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
56500;;;RAINFOREST_RESIN;SEASHELLS;10002;6
56700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
56700;;;SQUID_INK;SEASHELLS;1947;2
57100;;;KELP;SEASHELLS;2031;1
57100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
57100;;;SQUID_INK;SEASHELLS;1949;1
57600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
57900;;;KELP;SEASHELLS;2030;5
58000;;;KELP;SEASHELLS;2033;14
58000;;;SQUID_INK;SEASHELLS;1950;14
58100;;;RAINFOREST_RESIN;SEASHELLS;10005;7
58600;;;KELP;SEASHELLS;2029;1
58600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
58600;;;SQUID_INK;SEASHELLS;1945;1
58800;;;KELP;SEASHELLS;2031;2
58800;;;RAINFOREST_RESIN;SEASHELLS;10004;1
58800;;;RAINFOREST_RESIN;SEASHELLS;10004;1
58800;;;SQUID_INK;SEASHELLS;1945;2
58900;;;KELP;SEASHELLS;2032;2
58900;;;KELP;SEASHELLS;2031;1
58900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
58900;;;SQUID_INK;SEASHELLS;1944;2
58900;;;SQUID_INK;SEASHELLS;1943;1
59100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
59400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
59600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
59700;;;KELP;SEASHELLS;2031;1
59700;;;SQUID_INK;SEASHELLS;1951;1
59900;;;KELP;SEASHELLS;2029;2
59900;;;RAINFOREST_RESIN;SEASHELLS;9996;2
59900;;;SQUID_INK;SEASHELLS;1946;2
60000;;;RAINFOREST_RESIN;SEASHELLS;9998;3
60400;;;RAINFOREST_RESIN;SEASHELLS;9996;2
60400;;;RAINFOREST_RESIN;SEASHELLS;9996;5
60400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
60600;;;KELP;SEASHELLS;2029;1
60600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
60600;;;SQUID_INK;SEASHELLS;1944;1
60700;;;KELP;SEASHELLS;2029;1
60700;;;SQUID_INK;SEASHELLS;1944;1
60800;;;KELP;SEASHELLS;2031;1
60800;;;SQUID_INK;SEASHELLS;1947;1
61000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
61200;;;KELP;SEASHELLS;2029;3
61200;;;KELP;SEASHELLS;2029;1
61200;;;SQUID_INK;SEASHELLS;1944;3
61200;;;SQUID_INK;SEASHELLS;1944;1
61500;;;SQUID_INK;SEASHELLS;1947;1
61800;;;KELP;SEASHELLS;2029;1
61800;;;SQUID_INK;SEASHELLS;1945;1
61900;;;KELP;SEASHELLS;2028;9
61900;;;SQUID_INK;SEASHELLS;1946;9
62700;;;KELP;SEASHELLS;2032;15
62700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
62700;;;SQUID_INK;SEASHELLS;1947;15
62800;;;RAINFOREST_RESIN;SEASHELLS;9995;12
63100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
63300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
63300;;;RAINFOREST_RESIN;SEASHELLS;10002;4
63300;;;SQUID_INK;SEASHELLS;1949;1
63600;;;KELP;SEASHELLS;2031;1
63700;;;KELP;SEASHELLS;2030;5
63700;;;SQUID_INK;SEASHELLS;1948;5
63900;;;KELP;SEASHELLS;2030;2
63900;;;SQUID_INK;SEASHELLS;1947;2
64000;;;KELP;SEASHELLS;2029;1
64000;;;SQUID_INK;SEASHELLS;1944;1
64600;;;RAINFOREST_RESIN;SEASHELLS;9996;2
64800;;;KELP;SEASHELLS;2029;1
64900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
65200;;;KELP;SEASHELLS;2029;1
65200;;;SQUID_INK;SEASHELLS;1945;1
65400;;;KELP;SEASHELLS;2030;1
65400;;;KELP;SEASHELLS;2030;2
65400;;;SQUID_INK;SEASHELLS;1950;1
